repo,title,body,labels,is_beginner_friendly
ArduPilot/ardupilot,SITL: AP_Camera object,"### Feature request

**Is your feature request related to a problem? Please describe.**
We should add a camera object like for SPRAYER and GRIPPER but for CAMERA.
","['SITL', 'good first issue']",1
ArduPilot/ardupilot,Rover : Forward to waypoint # when failsafe triggered,"#### Issue details
_Please describe the problem, or desired feature_
Current only have RTL, hold etc., it is great if it can be set a waypoint# when failsafe triggered
#### Version
_What version was the issue encountered with_
Rover3.3
#### Platform
[  ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[x  ] Rover
[  ] Submarine

#### Airframe type
_What type of airframe (flying wing, glider, hex, Y6, octa etc)_

#### Hardware type
_What autopilot hardware was used? (pixhawk, pixracer, PX4FMU etc)_
Pixhawk 2.1
#### Logs
_Please provide a link to any relevant logs that show the issue_

","['Enhancement', 'Rover', 'good first issue']",1
ArduPilot/ardupilot,AP_RangeFinder: TerraRangeI2C should use non-block semaphore in update(),"As discussed in [this PR related to the Maxbotix I2C rangefinder driver](https://github.com/ArduPilot/ardupilot/pull/8471), the TeraRangerI2C driver should take use semaphore using non-blocking instead of BLOCK_FOREVER from within the [update function](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AP_RangeFinder/AP_RangeFinder_TeraRangerI2C.cpp#L156).

The reason is that the update() function is called from the mainloop so in the unlikely case that the I/O thread locks up, this would cause the main thread to also lockup.  Of course, the I/O thread locking up would likely lead to a crash anyway as I think we would not receive updates from the main IMU either.","['Library', 'good first issue']",1
ArduPilot/ardupilot,Copter: add pre-arm check if frame can't find the output for a motor,"In Copter-3.5 (and higher) the AP_Motors library requires that the SERVOx_FUNCTION be set for each motor.  Although these parameter default to good values, it's possible that a user could mess up the SERVOx_FUNCTION settings so that there are no defined outputs for some motors.  We should raise a pre-arm check failure in such cases.","['Enhancement', 'Copter', 'good first issue']",1
ArduPilot/ardupilot,Copter: vehicle may backup if mission with takeoff as first command is initiated,"Try this in the simulator:

- set up a mission with a take-off command to 50m followed by a waypoint command
- set MIS_RESTART = 1
- arm and takeoff in stabilize or loiter, fly the vehicle forward at a reasonably fast speed but do not climb above 50m
- initiate AUTO
- the take-off command sets a horizontal target based on the vehicle's position at the moment the take-off command was initiated.  If the vehicle is moving horizontally it will continue flying forward for a bit but then slow and return to where it was.

The solution is that if the vehicle is not-landed, the take-off command should use the horizontal stopping point as it's target instead of the current horizontal position.","['BUG', 'Copter', 'good first issue']",1
ArduPilot/ardupilot,SITL: reimplement the -P command ,"#### Issue details
The use of -P is broken as the parameter is erase when the default param file is loaded. 
See @OXINARF comments on for an initial solution https://github.com/ArduPilot/ardupilot/pull/6040
","['Enhancement', 'SITL', 'good first issue']",1
ArduPilot/ardupilot,Plane: Landing permanently disable geofence,"#### Issue details
Once you begin a landing sequence the geofence can be disabled ( https://github.com/ArduPilot/ardupilot/blob/649ef0fc1614cacf823115cf8433319a4f8da563/ArduPlane/commands_logic.cpp#L404 ) but if you abort the landing or change modes for any reason the fence is never re enabled. (This is not related to AP_Landing changes, and is a pre existing bug)

#### Version
Master

#### Platform
[  ] All
[  ] AntennaTracker
[  ] Copter
[ x ] Plane
[  ] Rover

EDIT: Updated the link to the code to be useful/correct.","['BUG', 'Plane', 'Safety', 'good first issue']",1
ArduPilot/ardupilot,MAVlink library prevents OSD from receiving RSSI from 3DR modems,"#### Issue details
file https://github.com/ArduPilot/ardupilot/blob/master/libraries/GCS_MAVLink/MAVLink_routing.cpp

lines starting 103

```
if (msg->msgid == MAVLINK_MSG_ID_RADIO ||
        msg->msgid == MAVLINK_MSG_ID_RADIO_STATUS) {
        // don't forward RADIO packets
        return true;
    }
```

this code fully filters out MAVLINK_MSG_ID_RADIO_STATUS and MAVLINK_MSG_ID_RADIO messages so no one module (and OSD too) can't see RSSI from 3DR modems.

So in Copter 3.1 3DR RSSI is working, and definitely not working on Copter 3.3/3.4. All OSD users logically [consider](https://www.rcgroups.com/forums/showpost.php?p=36273947&postcount=1861) that it is problem of OSD itself

This messages should be filtered out only on port from which they are comes, and be routed to all another MAVlink ports. Or even better to route this message to all ports and filter them out in 3DR modem firmware.","['Enhancement', 'Library', 'MAVLink', 'good first issue']",1
ArduPilot/ardupilot,handle_mission_write_partial_list is too strict,"#### Issue details

Currently `GCSCommon.cpp@handle_mission_write_partial_list` checks if the partial waypoint list is inside the current mission count boundary unnecessarily. This limits the utility of partial waypoint writing modifications because we can never expand the mission count.

A very simple case is appending a waypoint to a waypoint list. As far as I know a full rewrite of the mission plan would be required because the only other way to change the waypoint list is sending a `mavlink_msg_mission_count*` message with the previous mission count plus one. This is exactly what a partial list is for.

Removing the upper bound checks would not result in a problem because `GCS_Common.cpp@GCS_MAVLINK::handle_mission_item:839` already handles the case where the mission seq is bigger than mission.num_commands().

Am I wrong in these assumptions? If theoretically there is no problem I can produce a patch removing the upper bound checks.
","['Library', 'AllVehicles', 'MAVLink', 'good first issue']",1
ArduPilot/ardupilot,Calibration messages come through as high severity,"For example ""Place vehicle on LEFT side and press any key"" come through at high error severities instead of info level severities. This cause them to pop up as errors in QGroundControl. 
",['good first issue'],1
ArduPilot/ardupilot,Copter: add ch7 ch8 opt for set wp yaw behavior to 0 or 2 in flight,,"['Enhancement', 'Copter', 'good first issue']",1
ArduPilot/ardupilot,Copter: easier test of benchtest the parachute,"At the moment, because of the land-check in the parachute driver (which helps ensure we don't have unintended deployments on the ground near people) it can be difficult for a user to ensure the parachute servo is working during the setup.
We should perhaps clarify the testing procedure on the wiki and/or allow an override of the landing check - perhaps by allowing the mission planner to send a deploy-chute command with a magic number in param2 to specify that the chute should deploy no-matter what!
","['Copter', 'Safety', 'good first issue']",1
ArduPilot/ardupilot,Plane: make throttle slewrates be uint16,"this will help with takeoff throttle slew for catapult launch
","['Enhancement', 'Plane', 'good first issue']",1
ArduPilot/ardupilot,Copter: Pre-Arm Safety Check for Auto Missions,"Hi all,
for safety reasons I suggest a pre-arm check that either disables Auto mode or refuses to arm if the waypoints are further away from the current/home location than a user specified value in meter. 
This would prevent from ""fly aways"" when one accidentally switches to Auto mode and an ""old"" mission is executed which is located some n km away.
Kind regards,
Thorsten
","['Enhancement', 'Copter', 'Safety', 'good first issue']",1
ArduPilot/ardupilot,Copter: Activate buzzer when autolanding / buzzer modes,"AC3 does autolanding in certain failsafe conditions.
For safety reasons and to help locate the copter after a failsafe-induced autolanding, buzzing the buzzer in intervals when in autoland mode would be good. Interval-buzzing is also likely to carry a psychological ""do not touch me""-imperative in case, bywalkers find the copter after a failsafe-induced autolanding.

Buzzer could be controlled by a parameter:
BUZ_WARN: 0=never (only ARM/DISARM beeps), 1=failsafe autolandings, 2=any autolanding (including manual set LAND mode), 3=any failsafe condition
","['Enhancement', 'Copter', 'good first issue']",1
ArduPilot/ardupilot,Copter: ensure visible (led) and verbal (mission planner) warnings appear when Fence is breached,,"['Enhancement', 'NeedAnswer', 'Copter', 'Safety', 'good first issue']",1
ArduPilot/ardupilot,DDS: Vehicle to report SITL state,"ROS visualization and integration with other sensors require the vehicle's actual state rather than the estimated one, especially if we are using cameras or lidars as a measurement for estimating the state itself.

## Feature request

A new publisher `/ap/sim/groundtruth` with a custom message type, published at at least 50Hz in SITL only.

The message could be like:
```
std_msgs/Header header

# Geographic position
float64 latitude    # degrees
float64 longitude   # degrees
float64 altitude    # meters above mean sea level

# Cartesian position in ENU frame relative to home position
geometry_msgs/Vector3 position

# Orientation quaternion in ENU frame
geometry_msgs/Quaternion orientation

# Linear velocity in ENU frame (m/s)
geometry_msgs/Vector3 linear_velocity

# Angular velocity in body frame (rad/s)
geometry_msgs/Vector3 angular_velocity
```

**Platform**
[ x ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine


",[],0
