repo,title,body,labels,is_beginner_friendly
ArduPilot/ardupilot,SIGFPE via incorrect type conversion on fence file upload,"## Bug report

**Issue details**
A **SIGFFPE** signal is raised in functions **_convert_MISSION_ITEM_INT_to_AC_PolyFenceI_item_int_** ([MissionItemProtocol_Fence.cpp](https://github.com/ArduPilot/ardupilot/blob/master/libraries/GCS_MAVLink/MissionItemProtocol_Fence.cpp)) and/or _**is_positive**_ ([AP_Math.h)](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AP_Math/AP_Math.cpp)) during an attempted upload of a crafted fence files with invalid values of parameter **_param1_**. Floating point exception occurs due to unchecked type conversions, leading to immediate autopilot process termination and loss of GCS – vehicle communication. 


**Steps to reproduce**
Vulnerability can be triggered by uploading fence files with parameters set to invalid values:

1. **_fence-oor.txt_** – with **_param1_** set to “_**-1e+10**_” (minus 10 billion)
```
QGC WPL 110
0	0	0	5001	-1e+10		0	0	0	0	0	0	0
```
2. _**fence-nan.txt**_  - with **_param1_** set to “_NaN_” (Not-a-Number)
```
QGC WPL 110
0	0	0	5003	 NaN		0	0	0	0	0	0	0
```
To reproduce the vulnerability for ArduCopter in SITL environment, follow below steps:

1. Run SITL simulation for ArduCopter in debug mode
    `$ Tools/autotest/sim_vehicle.py -v ArduCopter --console --map -w -D -G -ubsan`

2. Wait for vehicle to initialize into PreArm state
   `pre-arm good`

3. Upload one of the fence files to the vehicle using MAVProxy GCS console
```
> fence load fence-oor.txt
> fence load fence-nan.txt
```

4. Observe GCS connection and vehicle process termination

```
Sent all 1 fence items
no link
link 1 down
```

Exception raised for **_fence-oor.txt_** 
```
Thread 1 ""arducopter"" received signal SIGFPE, Arithmetic exception.
MissionItemProtocol_Fence::convert_MISSION_ITEM_INT_to_AC_PolyFenceItem (mission_item_int=..., ret=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol_Fence.cpp:117
117             ret.vertex_count = mission_item_int.param1;
(gdb) print ret.vertex_count
$5 = 0 '\000'
(gdb) print mission_item_int.param1
$6 = -1e+10

```

Exception raised for **_fence-nan.txt_**
```
Thread 1 ""arducopter"" received signal SIGFPE, Arithmetic exception.
0x00005555555cd03c in is_positive<float> (fVal1=nan(0x400000)) at ../../libraries/AP_Math/AP_Math.h:68
68          return (static_cast<float>(fVal1) >= FLT_EPSILON);
(gdb) print fVal1
$7 = nan(0x400000)
```

Backtrace shows that both input files had a similar effect upon upload, resulting in the FPE due to unchecked type conversions, but raised in different parts of the code:

1. **_fence-oor.txt_** - function **_convert_MISSION_ITEM_INT_to_AC_PolyFenceI_item_int_** responsible for converting MAVLink mission item into an **_AC_PolyFenceItem_** structure,
performs an unchecked assignment of **_param1_** value to **_vertex_count_** of type _uint_8_t_.
2. **_fence-nan.txt_** - function **_is_positive_**, which simply checks whether a float is greater than zero, makes a float-to-NaN comparison between **_fVal1_** (holding _**param1**_ value) and **_FLT_EPSILON_** (of type float), which raises floating-point operation exception. 

**Root cause**
The root cause of this vulnerability is the lack of sufficient validation of parameters carried by **_param1_**, allowing out-of-range or non-numerical values to trigger an unhandled exception. Existing sanitization routine performs none or minimal input validation by doing only upper bound check (>255) for selected parameters, making it highly insufficient. 
Also keep in mind that demonstrated examples exploit only single case for specific 
commands (5001 and 5003), but the same vulnerability is present in all fence-specific commands:

- _MAV_CMD_NAV_FENCE_POLYGON_VERTEX_INCLUSION_  (5001) for  **_vertex_count_** =<(_-1e+10_)
- _MAV_CMD_NAV_FENCE_POLYGON_VERTEX_EXCLUSION_  (5002) for **_vertex_count_** =<(_-1e+10_)
- _MAV_CMD_NAV_FENCE_CIRCLE_EXCLUSION_  (5003) for **_radius_** == _NaN_
- _MAV_CMD_NAV_FENCE_CIRCLE_EXCLUSION_  (5004) for **_radius_** == _NaN_


**Impact**
The impact of this vulnerability is severe, affecting both operational reliability and flight safety across all ArduPilot vehicles. When an attacker in the network or unintentional operator uploads improperly constructed fence file, the autopilot software immediately crashes due to unhandled exception. As a direct result, the connection between the GCS and the vehicle is abruptly lost, so any ongoing automated mission is terminated. For vehicle in the air, this loss of control may lead to dangerous situations including uncontrolled flight, failure to perform failsafe procedures, or even a crash.

**Recommendation**
Enforce strict input validation and bounds checking on all externally supplied fence parameters before they are stored or used in arithmetic operations.

**Version**
_4.6.3_

**Platform**
[  ] All
[  ] AntennaTracker
[X] Copter
[X] Plane
[X] Rover
[X] Submarine


**Logs**

Backtrace for **_fence_oor.txt_**
```
#0  MissionItemProtocol_Fence::convert_MISSION_ITEM_INT_to_AC_PolyFenceItem (mission_item_int=..., ret=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol_Fence.cpp:117
#1  0x000055555595b877 in MissionItemProtocol_Fence::replace_item (this=0x555555b79260, mission_item_int=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol_Fence.cpp:155
#2  0x000055555595ad8b in MissionItemProtocol::handle_mission_item (this=0x555555b79260, msg=..., cmd=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol.cpp:291
#3  0x000055555570e1a3 in GCS_MAVLINK::handle_mission_item (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1028
#4  0x0000555555715f2a in GCS_MAVLINK::handle_common_mission_message (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4694
#5  0x0000555555715a60 in GCS_MAVLINK::handle_message (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4425
#6  0x00005555555d224e in GCS_MAVLINK_Copter::handle_message (this=0x555555b84ea0, msg=...) at ../../ArduCopter/GCS_MAVLink_Copter.cpp:1250
#7  0x000055555570f96b in GCS_MAVLINK::raw_packetReceived (this=0x555555b84ea0, framing_status=1 '\001', status=..., msg=...)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1924
#8  0x000055555570fbcb in GCS_MAVLINK::update_receive (this=0x555555b84ea0, max_time_us=1000) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1976
#9  0x0000555555711aaa in GCS::update_receive (this=0x555555ae4030 <copter+40240>) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:2797
#10 0x00005555555cd930 in Functor<void>::method_wrapper<GCS, &GCS::update_receive> (obj=0x555555ae4030 <copter+40240>)
    at ../../libraries/AP_HAL/utility/functor.h:88
#11 0x0000555555684774 in Functor<void>::operator() (this=0x555555aa6980 <Copter::scheduler_tasks+1344>) at ../../libraries/AP_HAL/utility/functor.h:54
#12 0x00005555556e72dd in AP_Scheduler::run (this=0x555555ada458 <copter+344>, time_available=2500) at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:270
#13 0x00005555556e778e in AP_Scheduler::loop (this=0x555555ada458 <copter+344>) at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:399
#14 0x00005555556ed841 in AP_Vehicle::loop (this=0x555555ada300 <copter>) at ../../libraries/AP_Vehicle/AP_Vehicle.cpp:559
#15 0x000055555583d4b8 in HAL_SITL::run (this=0x555555af6860 <hal_sitl_inst>, argc=12, argv=0x7fffffffdb68, callbacks=0x555555ada300 <copter>)
    at ../../libraries/AP_HAL_SITL/HAL_SITL_Class.cpp:298
#16 0x00005555555cce9f in main (argc=12, argv=0x7fffffffdb68) at ../../ArduCopter/Copter.cpp:997
```


Backtrace for **_fence-nan.txt_**
```
#0  0x00005555555cd03c in is_positive<float> (fVal1=nan(0x400000)) at ../../libraries/AP_Math/AP_Math.h:68
#1  0x00005555557751f7 in AC_PolyFence_loader::validate_fence (this=0x555555adfa60 <copter+22368>, new_items=0x555555b78370, count=1)
    at ../../libraries/AC_Fence/AC_PolyFence_loader.cpp:1032
#2  0x000055555577554f in AC_PolyFence_loader::write_fence (this=0x555555adfa60 <copter+22368>, new_items=0x555555b78370, count=1)
    at ../../libraries/AC_Fence/AC_PolyFence_loader.cpp:1110
#3  0x000055555595ba9c in MissionItemProtocol_Fence::complete (this=0x555555b79260, _link=...) at ../../libraries/GCS_MAVLink/MissionItemProtocol_Fence.cpp:192
#4  0x000055555595af40 in MissionItemProtocol::transfer_is_complete (this=0x555555b79260, _link=..., msg=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol.cpp:325
#5  0x000055555595ae63 in MissionItemProtocol::handle_mission_item (this=0x555555b79260, msg=..., cmd=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol.cpp:312
#6  0x000055555570e1a3 in GCS_MAVLINK::handle_mission_item (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1028
#7  0x0000555555715f2a in GCS_MAVLINK::handle_common_mission_message (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4694
#8  0x0000555555715a60 in GCS_MAVLINK::handle_message (this=0x555555b84ea0, msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4425
#9  0x00005555555d224e in GCS_MAVLINK_Copter::handle_message (this=0x555555b84ea0, msg=...) at ../../ArduCopter/GCS_MAVLink_Copter.cpp:1250
#10 0x000055555570f96b in GCS_MAVLINK::raw_packetReceived (this=0x555555b84ea0, framing_status=1 '\001', status=..., msg=...)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1924
#11 0x000055555570fbcb in GCS_MAVLINK::update_receive (this=0x555555b84ea0, max_time_us=1000) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1976
#12 0x0000555555711aaa in GCS::update_receive (this=0x555555ae4030 <copter+40240>) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:2797
#13 0x00005555555cd930 in Functor<void>::method_wrapper<GCS, &GCS::update_receive> (obj=0x555555ae4030 <copter+40240>)
    at ../../libraries/AP_HAL/utility/functor.h:88
#14 0x0000555555684774 in Functor<void>::operator() (this=0x555555aa6980 <Copter::scheduler_tasks+1344>) at ../../libraries/AP_HAL/utility/functor.h:54
#15 0x00005555556e72dd in AP_Scheduler::run (this=0x555555ada458 <copter+344>, time_available=2500) at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:270
#16 0x00005555556e778e in AP_Scheduler::loop (this=0x555555ada458 <copter+344>) at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:399
#17 0x00005555556ed841 in AP_Vehicle::loop (this=0x555555ada300 <copter>) at ../../libraries/AP_Vehicle/AP_Vehicle.cpp:559
#18 0x000055555583d4b8 in HAL_SITL::run (this=0x555555af6860 <hal_sitl_inst>, argc=12, argv=0x7fffffffdb68, callbacks=0x555555ada300 <copter>)
    at ../../libraries/AP_HAL_SITL/HAL_SITL_Class.cpp:298
#19 0x00005555555cce9f in main (argc=12, argv=0x7fffffffdb68) at ../../ArduCopter/Copter.cpp:997
```",[],0
ArduPilot/ardupilot,SIGFPE via incorrect type conversion on mission file upload,"## Bug report

**Issue details**

A **SIGFFPE** signal is raised in the function **_mavlink_int_to_mission_cmd_** ([AP_Mission.cpp](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AP_Mission/AP_Mission.cpp))  during an attempted upload of a crafted mission file with invalid values of parameter **_param1_**.
Floating point exception occurs due to unchecked float-to-integer type conversion, leading to immediate autopilot process termination and loss of Ground Control Station (GCS)   – vehicle communication.

**Steps to reproduce**

Vulnerability is triggered by uploading mission file with **_param1_** set to out-of-range value. 
That leads to failure during unchecked _**float**_ (32 bit) to **_uint_16_t_** (16 bit) conversion in _**mavlink_int_to_mission_cmd**_ ([AP_Mission.cpp](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AP_Mission/AP_Mission.cpp))  function. Below demonstration uses a sample crafted mission file following plain-text format, with param1 set to **_1e+10_** (10 billion), that was uploaded to ArduCopter using MAVProxy _**wp load**_ method. 

```
QGC WPL 110
0	0	0	0	1e+10	0	0	0	0	0	0	0
```
To reproduce the vulnerability for ArduCopter in SITL environment, follow below steps:

1. Run SITL simulation for ArduCopter in debug mode
    `$ Tools/autotest/sim_vehicle.py -v ArduCopter --console --map -w -D -G `
2. Wait for vehicle to initialize into PreArm state
     `pre-arm good`
3. Upload mission file to the vehicle using MAVProxy GCS console
    `> wp load mission.txt`
4. Observe GCS connection and vehicle process termination
```
Sent all 1 waypoints
no link
link 1 down
```

```
Thread 1 ""arducopter"" received signal SIGFPE, Arithmetic exception.
AP_Mission::mavlink_int_to_mission_cmd (packet=..., cmd=...)
    at ../../libraries/AP_Mission/AP_Mission.cpp:1103
1103            cmd.p1 = packet.param1;
(gdb) print cmd.p1
$1 = 0
(gdb) print packet.param1
$2 = 1e+10
```


**Root cause**

Backtrace of the error shows that insecure type conversion occurs within the **_mavlink_int_to_mission_cmd_**   ([AP_Mission.cpp](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AP_Mission/AP_Mission.cpp)) function, which converts MAVLink message into a **_Mission_Command_** object to be stored in EEPROM vehicle memory. SIGFPE signal is raised at line 1103 due to an arithmetic exception caused by an unsafe assignment between mismatched types with vastly different ranges.
- **_packet.param1_** is a 32-bit float
- **_cmd.p1_** is a 16-bit unsigned integer

The root cause of this vulnerability is the lack of sufficient bounds checking on **_param1_** prior to type conversion, allowing out-of-range values to trigger a hardware exception. Existing sanitization function **_sanity_check_params_** only performs minimal validation by rejecting infinite or selectively NaN values for parameters 1–4 and does not enforce any command-specific numeric ranges or limits, making this protection highly insufficient.


**Impact**
The impact of this vulnerability is severe, affecting both operational reliability and flight safety across all affected ArduPilot vehicles including ArduCopter, ArduRover and ArduSub. When an attacker in the network or unintentional operator uploads improperly constructed mission file, the autopilot software immediately crashes due to unhandled exception.  As a direct result, the connection between the GCS and the vehicle is abruptly lost, so any ongoing automated mission is terminated. For vehicle in the air, this loss of control may lead to dangerous situations including uncontrolled flight, failure to perform failsafe procedures, or even a crash.


**Recommendations**
Enforce strict input validation and bounds checking on all externally supplied mission parameters before they are stored or used in arithmetic operations.


**Version**
_4.6.3_

**Platform**
[  ] All
[  ] AntennaTracker
[X] Copter
[X] Plane
[X] Rover
[X] Submarine


**Logs**

Backtrace of the error:
```
(gdb) bt
#0  AP_Mission::mavlink_int_to_mission_cmd (packet=..., cmd=...)
    at ../../libraries/AP_Mission/AP_Mission.cpp:1103
#1  0x000055555595c58b in MissionItemProtocol_Waypoints::replace_item (
    this=0x555555b791e0, mission_item_int=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol_Waypoints.cpp:106
#2  0x000055555595ad8b in MissionItemProtocol::handle_mission_item (
    this=0x555555b791e0, msg=..., cmd=...)
    at ../../libraries/GCS_MAVLink/MissionItemProtocol.cpp:291
#3  0x000055555570e1a3 in GCS_MAVLINK::handle_mission_item (
    this=0x555555b84ea0, msg=...)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1028
#4  0x0000555555715f2a in GCS_MAVLINK::handle_common_mission_message (
    this=0x555555b84ea0, msg=...)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4694
#5  0x0000555555715a60 in GCS_MAVLINK::handle_message (this=0x555555b84ea0, 
    msg=...) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:4425
#6  0x00005555555d224e in GCS_MAVLINK_Copter::handle_message (
    this=0x555555b84ea0, msg=...)
    at ../../ArduCopter/GCS_MAVLink_Copter.cpp:1250
#7  0x000055555570f96b in GCS_MAVLINK::raw_packetReceived (
    this=0x555555b84ea0, framing_status=1 '\001', status=..., msg=...)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1924
#8  0x000055555570fbcb in GCS_MAVLINK::update_receive (this=0x555555b84ea0, 
    max_time_us=1000) at ../../libraries/GCS_MAVLink/GCS_Common.cpp:1976
#9  0x0000555555711aaa in GCS::update_receive (
    this=0x555555ae4030 <copter+40240>)
    at ../../libraries/GCS_MAVLink/GCS_Common.cpp:2797
#10 0x00005555555cd930 in Functor<void>::method_wrapper<GCS, &GCS::update_receive> (obj=0x555555ae4030 <copter+40240>)
    at ../../libraries/AP_HAL/utility/functor.h:88
#11 0x0000555555684774 in Functor<void>::operator() (
    this=0x555555aa6980 <Copter::scheduler_tasks+1344>)
    at ../../libraries/AP_HAL/utility/functor.h:54
#12 0x00005555556e72dd in AP_Scheduler::run (this=0x555555ada458 <copter+344>, 
    time_available=2500) at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:270
#13 0x00005555556e778e in AP_Scheduler::loop (this=0x555555ada458 <copter+344>)
    at ../../libraries/AP_Scheduler/AP_Scheduler.cpp:399
#14 0x00005555556ed841 in AP_Vehicle::loop (this=0x555555ada300 <copter>)
    at ../../libraries/AP_Vehicle/AP_Vehicle.cpp:559
#15 0x000055555583d4b8 in HAL_SITL::run (this=0x555555af6860 <hal_sitl_inst>, 
    argc=12, argv=0x7fffffffdb68, callbacks=0x555555ada300 <copter>)
    at ../../libraries/AP_HAL_SITL/HAL_SITL_Class.cpp:298
#16 0x00005555555cce9f in main (argc=12, argv=0x7fffffffdb68)
    at ../../ArduCopter/Copter.cpp:997
```",[],0
ArduPilot/ardupilot,Provide a method to get a binary log of all serial data,"## Feature request

**Is your feature request related to a problem? Please describe.**

I have a serial port, currently configured for a mavlink connection. The autopilot is not accessible when the vehicle is assembled. I want to have an easy way to decode traffic on the port. If it was, I'd use a Saleae logic analyzer, decode as async serial, and then run use pymavlink to decode the stream.

I cant use the mavlink inspector in mission planner because this is an internal connection in the vehicle, and some packets on this mavlink interface are not also repeated on the GCS link.

**Describe the solution you'd like**

Provide an option to enable logging for the serial port, which will log all data to a binary file on the SD card.
I can then use mavftp to transfer this to my computer and interpret the contents.

**Describe alternatives you've considered**

Turning on LOG_REPLAY does not log serial port traffic.

**Platform**
[  ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine


",['FeatureRequest'],0
ArduPilot/ardupilot,scripting SRV_Channels:get_output_scaled nonzero values when disarmed,"## Bug report

**Issue details**

When reading SRV_Channels:get_output_scaled it does not update when disarmed. It can produce nonzero values when disarmed.

To get this issue:
- run the lua script
- arm, manual or something, see values change for SRV_Channels:get_output_scaled(73)
- while the value is nonzero, disarm
- the value will not go to zero or update.


**Version**
master branch as of a few months ago, so no specific version.

**Platform**
[  ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[X] Rover
[  ] Submarine

at least rover, probably all platforms.

**Hardware type**
RPi, HAL Linux

Here's my minimal test
```lua


-- =====================
-- MAIN LOOP
-- =====================
function update()
    local l_sig = SRV_Channels:get_output_scaled(73)
    local r_sig = SRV_Channels:get_output_scaled(74)
    if not arming:is_armed() then
        l_sig = 0
        r_sig = 0
    end

    gcs:send_text(6, ""direct measurement: "" .. SRV_Channels:get_output_scaled(73) .. "" with disarm: "" .. l_sig)
    return update, 1000
end

return update()
```

**Logs**
_Please provide a link to any relevant logs that show the issue_
",[],0
ArduPilot/ardupilot,Drone fails to disarm in BRAKE mode while landed with low throttle (1050us),"## Bug report

**Issue details**
According to the [Brake mode documentation](https://ardupilot.org/copter/docs/brake-mode.html), ""If the vehicle is landed in Brake mode it will immediately disarm."" 
During testing, when the vehicle is on the ground with the throttle held at a low level (above minimum but insufficient for takeoff), switching to Brake mode does not trigger an immediate disarm. Instead, the motors continue to spin at an idle or low speed indefinitely.

Reproduce the steps:
1. mode acro
2. arm throttle
3. rc 3 1050
4. mode brake


**Platform**
[  ] All
[  ] AntennaTracker
[x] Copter
[  ] Plane
[  ] Rover
[  ] Submarine


**Logs**

[log_0_2026-1-8-15-31-14.bin.zip](https://github.com/user-attachments/files/24490502/log_0_2026-1-8-15-31-14.bin.zip)
",['NeedAnswer'],0
ArduPilot/ardupilot,Python 3.9 EOL while search for python.exe if sources cloned in WSL2,"## Bug report

**Issue details**

My initial report was here: https://github.com/ArduPilot/ardupilot_vscode_devenv/issues/42

If ardupilot code was cloned in WSL2, then ""upload firmware to the controller"" task won't work. It generates an error:

```
WSL2 firmware uploads use the host's Windows Python.exe so it has access to the COM ports.

        Windows python.exe not found
        Please download Windows Installer 3.9.x (not 3.10) from https://www.python.org/downloads/
        and make sure to add it to your path during the installation. Once installed, run this
        command in Powershell or Command Prompt to install some packages:
        
        pip.exe install empy==3.3.4 pyserial
```

1) Python 3.9 is deprecated, and no installers are available on the python.org for it https://www.python.org/downloads/release/python-3925/. So maybe that error message should be removed/updated.

2) pyserial works fine in Python 3.12


I have fixed that this way:
`Tools/ardupilotwaf/chibios.py` on line 102 change `where.exe python.exe` to `which python.exe` and on line 106 change `\Python\Python` to `/Python/Python`.



**Version**
4.7.0-dev

**Platform**
N/A

**Airframe type**
n/a

**Hardware type**
n/a

**Logs**
n/a
",['NeedAnswer'],0
ArduPilot/ardupilot,DevEBox and WeAct Studio boards support request,"
## Feature request

DevEBox  stm32H743 and stm32H750 with 25mhz  crystal frequency

Issues is currently having difficulty building from the latest Ardupilot firmware not completing with memory errors
apart from which if it does build it could not connect 

WeAct Studio stm32H743  with 25mhz crystal frequency

Id need help for this board as well into the supported List
nice to add dual imu feature

**Describe alternatives you've considered**
_A clear and concise description of any alternative solutions or features you've considered._

**Platform**
[v  ] All
[  v] AntennaTracker
[ v ] Copter
[ v ] Plane
[ v ] Rover
[v  ] Submarine

**Additional context**

these are development board nice to have for users who wish to experiments and would be helpful with a sample  hwdef in the list as a guide as a working flight controller 
",[],0
ArduPilot/ardupilot,FPE in SITL,"## Bug report

Getting the following FPE in SITL quite regularly:

<img width=""1573"" height=""1382"" alt=""Image"" src=""https://github.com/user-attachments/assets/5115fd11-2981-471b-a465-760618e1d446"" />

Apologies for the screenshot, can't seem to cut and paste

**Issue details**

Crash in SITL

**Version**
master

**Platform**
[  ] All
[  ] AntennaTracker
[X] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

",[],0
ArduPilot/ardupilot,Unexpected Disarm in ACRO mode when Throttle at zero during GCS/RC Failsafe while airborne,"## Bug report

**Issue details**

In ACRO mode, if the vehicle is airborne and the throttle is at the minimum position, triggering an GCS/RC Failsafe causes the copter to immediately disarm in mid-air.

While the ""Disarm on low throttle"" logic is expected on the ground, it should not be triggered when the flight controller detects the vehicle is still in flight (Airborne), especially during a failsafe event where a controlled RTL or Land is expected.

See line 472:
https://github.com/ArduPilot/ardupilot/blob/cef6eb780255cc398657a97aa4ef13e438296490/ArduCopter/events.cpp#L463-L482

Steps to Reproduce:

1. Take off and switch to ACRO mode.
2. Lower the throttle stick to the minimum position.
3. param set FS_THR_VALUE -1 (trigger an RC Failsafe)/param set FS_GCS_TIMEOUT 0 (trigger a GCS Failsafe).
4. The copter disarms immediately and falls.
5. Expected Result: The copter should trigger the configured Failsafe action (e.g., RTL or Land) regardless of the throttle position, as long as it is airborne.

**Version**
Copter 4.4 -> main

**Platform**
[  ] All
[  ] AntennaTracker
[x] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

**Airframe type**
sitl

**Logs**
RC Failsafe:
[log_0_2025-12-27-12-45-46.zip](https://github.com/user-attachments/files/24352570/log_0_2025-12-27-12-45-46.zip)

GCS Failsafe:
[log_0_2026-1-7-16-26-53.bin.zip](https://github.com/user-attachments/files/24468172/log_0_2026-1-7-16-26-53.bin.zip)
",[],0
ArduPilot/ardupilot,Buffer overflow in ESP32 WiFi drivers and XPlane SITL connector,"
## Bug report

I found a buffer overflow vulnerability in ArduPilot:

1. ESP32 WiFi drivers:
   - In libraries/AP_HAL_ESP32/WiFiDriver.cpp and WiFiUdpDriver.cpp, strcpy is used to copy SSID and password into fixed-size buffers.
2. SITL XPlane connector:
   - In libraries/SITL/SIM_XPlane.cpp, strcpy is used to copy dataref names into fixed-size buffers.

Using strings longer than the buffer size can cause stack-buffer-overflow and program crash. 
I verified this using a minimal test case compiled with AddressSanitizer.


**Version**
Branch: master
Commit: ed2c34310cd7771bf920ee855a3d22dab72f3f37

**Platform**
[X] All
[X] Copter
[X] Plane
[X] Rover
[X] Submarine


**Airframe type**
Not applicable (HAL/SITL issue)

**Hardware type**
- ESP32 (WiFi drivers)
- SITL (XPlane connector)


**Logs**

https://github.com/user-attachments/assets/880f2e3f-6190-452b-8c0e-fc96087965c8
",[],0
ArduPilot/ardupilot,[SITL + ardupilot_gazebo] Iris with 3-DOF gimbal: gimbal jumps to an unexpected pose during SITL startup initialization,"## Bug report

**Issue details**
**Steps to reproduce**

(1)Start the Gazebo world and model (the gimbal is initially aligned with the vehicle heading in Gazebo):
gz sim -v4 -r ~/ardupilot/ardupilot_gazebo/worlds/iris_runway.sdf
(2)Start SITL and load the gimbal parameter file:
./Tools/autotest/sim_vehicle.py -D -v ArduCopter -f JSON \
  --add-param-file=$HOME/work/ardupilot/ardupilot_gazebo/config/gazebo-iris-gimbal.parm \
  --console --map

**Expected behavior**

After starting SITL, the gimbal should not suddenly jump to an extreme pose during initialization. At minimum, it should remain aligned with the vehicle heading, or first stabilize to a predictable neutral/retract pose. If RC Targeting is the default mode, a more reasonable initial RC input is expected.

<img width=""261"" height=""175"" alt=""Image"" src=""https://github.com/user-attachments/assets/4d239d0f-26f0-48b4-af37-4c872d763676"" />

**Actual behavior**

After starting SITL, the gimbal in Gazebo quickly twists to a strange orientation, and the initial pose aligned with the vehicle heading is broken.
Early RC inputs captured from RC_CHANNELS are:
chan6_raw=1000
chan7_raw=1000
chan8_raw=1800
Meanwhile, the parameter file configures the calibration range for RC6/7/8 as RCx_MIN=1100, RCx_MAX=1900, so the raw values at startup are below the configured lower bound (at least CH6/7: 1000 < 1100).
Early gimbal attitude captured from GIMBAL_DEVICE_ATTITUDE_STATUS:
q = [0.3921, 0.7231, -0.5320, 0.2010] (w, x, y, z)
The Euler angles converted from this quaternion show a large-angle combination.

<img width=""238"" height=""177"" alt=""Image"" src=""https://github.com/user-attachments/assets/f6d60834-a67b-451a-84e2-288e35f24781"" />

**Version**

ArduPilot: SITL (ArduCopter), started via sim_vehicle.py
Simulation: Gazebo (gz sim) + ardupilot_gazebo model (iris + gimbal)
OS: Ubuntu 22.04
ArduPilot: ArduPilot-4.6.0-beta1-5055-gebe4fc2074
ardupilot_gazebo commit: git rev-parse HEAD
Gazebo / gz-sim version: Gazebo Sim, version 8.10.0

**Platform**
[  ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

**Airframe type**

**Hardware type**

**Logs**

",[],0
ArduPilot/ardupilot,ESC to RPM sensor processing,"## Feature request

**Is your feature request related to a problem? Please describe.**

* AM32 ESCs sometimes report RPM values that are significantly out of range (50k+ RPM on a motor that spins at 4k RPM). Thist mostly happens during spool up causing heli governor using ESC RPM telemetry to fail to engage)
* BDShot RPM telemetry (on AM32 ESCs) is jittery ±10RPM jitter at 4k RPM which probably messes with the Ardupilot governor, causing throttle jitter.

**Describe the solution you'd like**
Adding lowpass filter to RPM library and respecting RPMx_MAX when taking data from ESC telemetry would alleviate these issues. At the cost of slightly decreased governor tracking accuracy

**Describe alternatives you've considered**

* Checking that the governor is engaged prior to takeoff
* Kickstarting the motor with the interlock to avoid the issue
* Cycling the interlock to re-engage the governor 
* Using throttle curve (not feasible due to large voltage range and apparent lack of voltage compensation)


**Platform**
[  ] All
[  ] AntennaTracker
[ X ] Copter (heli)
[  ] Plane
[  ] Rover
[  ] Submarine

**Additional context**
Will add screenshots soon.
",[],0
